measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,123,Peru,2,Female,24,15-49 years,297,Tuberculosis,3,Rate,2015,2.580860382,5.683344352,1.6427726219999998
1,Deaths,123,Peru,2,Female,24,15-49 years,299,HIV/AIDS - Tuberculosis,1,Number,2015,35.3944102502,67.18497125,26.8108375
1,Deaths,123,Peru,2,Female,24,15-49 years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.4259068191,0.8084479305,0.3226192575
1,Deaths,123,Peru,2,Female,25,50-69 years,297,Tuberculosis,1,Number,2015,182.23792194148,386.16233673759,111.7945119856
1,Deaths,123,Peru,2,Female,25,50-69 years,297,Tuberculosis,3,Rate,2015,7.824026397,16.579119256,4.799677117
1,Deaths,123,Peru,2,Female,25,50-69 years,299,HIV/AIDS - Tuberculosis,1,Number,2015,9.9906485302,18.9977125,7.63505215
1,Deaths,123,Peru,2,Female,25,50-69 years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.4289287972,0.8156293916,0.32779591950000003
1,Deaths,123,Peru,2,Female,26,70+ years,297,Tuberculosis,1,Number,2015,243.48098440118,521.01387236507,143.49310946603
1,Deaths,123,Peru,2,Female,26,70+ years,297,Tuberculosis,3,Rate,2015,31.210188172,66.785264062,18.393415667
1,Deaths,123,Peru,2,Female,26,70+ years,299,HIV/AIDS - Tuberculosis,1,Number,2015,1.213663786,2.28237745,0.93364295
1,Deaths,123,Peru,2,Female,26,70+ years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.1555713993,0.29256261769999997,0.1196774065
1,Deaths,38,Mongolia,2,Female,1,Under 5,297,Tuberculosis,1,Number,2015,2.6405325966785,6.1041618781009,0.75517732635489
1,Deaths,38,Mongolia,2,Female,1,Under 5,297,Tuberculosis,3,Rate,2015,1.6102700099999998,3.722487236,0.46052809920000004
1,Deaths,38,Mongolia,2,Female,1,Under 5,299,HIV/AIDS - Tuberculosis,1,Number,2015,0.0054991143,0.0064711,0.00340165
1,Deaths,38,Mongolia,2,Female,1,Under 5,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.0033535123120000004,0.0039462563,0.002074420458
1,Deaths,168,Angola,2,Female,22,All Ages,297,Tuberculosis,1,Number,2015,2955.1720121616,8397.7210276088,682.09436383011
1,Deaths,168,Angola,2,Female,22,All Ages,297,Tuberculosis,3,Rate,2015,23.25559326,66.085491562,5.367711128
1,Deaths,168,Angola,2,Female,22,All Ages,299,HIV/AIDS - Tuberculosis,1,Number,2015,841.2284906209,1142.45070335,437.54295775
1,Deaths,168,Angola,2,Female,22,All Ages,299,HIV/AIDS - Tuberculosis,3,Rate,2015,6.620009663,8.990464266,3.4432247050000004
1,Deaths,196,South Africa,1,Male,22,All Ages,297,Tuberculosis,1,Number,2015,17334.62278811,22819.156708074,11061.877762375
1,Deaths,196,South Africa,1,Male,22,All Ages,297,Tuberculosis,3,Rate,2015,65.672257915,86.450425442,41.907947161
1,Deaths,196,South Africa,1,Male,22,All Ages,299,HIV/AIDS - Tuberculosis,1,Number,2015,23612.134942595,27747.418031,16847.63577445
1,Deaths,196,South Africa,1,Male,22,All Ages,299,HIV/AIDS - Tuberculosis,3,Rate,2015,89.45462177499999,105.12114968200001,63.827302073999995
1,Deaths,196,South Africa,1,Male,23,5-14 years,297,Tuberculosis,1,Number,2015,227.75514425772,313.75781886431,119.96188745495
1,Deaths,196,South Africa,1,Male,23,5-14 years,297,Tuberculosis,3,Rate,2015,4.824477946,6.646250404000001,2.541121466
1,Deaths,196,South Africa,1,Male,23,5-14 years,299,HIV/AIDS - Tuberculosis,1,Number,2015,1510.739931825,1841.896925,928.0148235
1,Deaths,196,South Africa,1,Male,23,5-14 years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,32.001611544,39.016423398,19.657897064
1,Deaths,123,Peru,3,Both,1,Under 5,297,Tuberculosis,1,Number,2015,30.788872293177,92.557632930894,16.894795839144
1,Deaths,123,Peru,3,Both,1,Under 5,297,Tuberculosis,3,Rate,2015,1.013933979,3.0480923669999997,0.5563765626
1,Deaths,123,Peru,3,Both,1,Under 5,299,HIV/AIDS - Tuberculosis,1,Number,2015,0.5314027042,1.1025021,0.2519202
1,Deaths,123,Peru,3,Both,1,Under 5,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.017500063620000002,0.03630741219,0.008296193243
1,Deaths,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,1,Number,2015,25313.434830738,30924.630834553,17771.452830241
1,Deaths,196,South Africa,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2015,47.117756912000004,57.562289293999996,33.079311833999995
1,Deaths,196,South Africa,3,Both,22,All Ages,299,HIV/AIDS - Tuberculosis,1,Number,2015,42943.419082538,50791.87803375,30064.5434178
1,Deaths,196,South Africa,3,Both,22,All Ages,299,HIV/AIDS - Tuberculosis,3,Rate,2015,79.93374601900001,94.54265818900001,55.961345788
1,Deaths,196,South Africa,3,Both,23,5-14 years,297,Tuberculosis,1,Number,2015,405.0338514082,517.38535901652,256.94634981208
1,Deaths,196,South Africa,3,Both,23,5-14 years,297,Tuberculosis,3,Rate,2015,4.396912846,5.616563431,2.789324208
1,Deaths,196,South Africa,3,Both,23,5-14 years,299,HIV/AIDS - Tuberculosis,1,Number,2015,2804.938430921,3432.178375,1711.5229865
1,Deaths,196,South Africa,3,Both,23,5-14 years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,30.449478071999998,37.258586963,18.579725293
1,Deaths,196,South Africa,3,Both,24,15-49 years,297,Tuberculosis,1,Number,2015,10454.193444418,12936.627974188,7343.9355392185
1,Deaths,196,South Africa,3,Both,24,15-49 years,297,Tuberculosis,3,Rate,2015,34.67099159,42.903903523,24.355921778
1,Deaths,196,South Africa,3,Both,24,15-49 years,299,HIV/AIDS - Tuberculosis,1,Number,2015,29446.437403924,35430.976578,20031.700878
1,Deaths,196,South Africa,3,Both,24,15-49 years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,97.65814757,117.50567937299999,66.434481414
1,Deaths,196,South Africa,3,Both,25,50-69 years,297,Tuberculosis,1,Number,2015,9535.9944914755,11924.776611005,6650.7238528902
1,Deaths,196,South Africa,3,Both,25,50-69 years,297,Tuberculosis,3,Rate,2015,134.802609682,168.570876122,94.015878858
1,Deaths,196,South Africa,3,Both,25,50-69 years,299,HIV/AIDS - Tuberculosis,1,Number,2015,6691.9247265067,7817.6235695,5320.207978
1,Deaths,196,South Africa,3,Both,25,50-69 years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,94.59830471299999,110.51140027099999,75.207458576
1,Deaths,196,South Africa,3,Both,26,70+ years,297,Tuberculosis,1,Number,2015,4519.822398991,5351.3464277566,3200.5812310749
1,Deaths,196,South Africa,3,Both,26,70+ years,297,Tuberculosis,3,Rate,2015,230.736727826,273.185991682,163.389521185
1,Deaths,196,South Africa,3,Both,26,70+ years,299,HIV/AIDS - Tuberculosis,1,Number,2015,689.5837402099,866.2446673,541.5236783
1,Deaths,196,South Africa,3,Both,26,70+ years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,35.203219159,44.221751159,27.644759393
1,Deaths,125,Colombia,1,Male,1,Under 5,297,Tuberculosis,1,Number,2015,8.3544457188907,11.84123555392,5.7932405823706
1,Deaths,125,Colombia,1,Male,1,Under 5,297,Tuberculosis,3,Rate,2015,0.43277177609999995,0.6133922852,0.3000978268
1,Deaths,125,Colombia,1,Male,1,Under 5,299,HIV/AIDS - Tuberculosis,1,Number,2015,1.9966035825,2.16198015,1.83859465
1,Deaths,125,Colombia,1,Male,1,Under 5,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.10342680530000001,0.1119935405,0.09524172809999999
1,Deaths,197,Swaziland,2,Female,22,All Ages,297,Tuberculosis,1,Number,2015,239.07451607762,640.41087971908,59.969621640972
1,Deaths,197,Swaziland,2,Female,22,All Ages,297,Tuberculosis,3,Rate,2015,36.722977529,98.370143678,9.211617726
1,Deaths,197,Swaziland,2,Female,22,All Ages,299,HIV/AIDS - Tuberculosis,1,Number,2015,1038.7486442088,1373.4968212,533.25131275
1,Deaths,197,Swaziland,2,Female,22,All Ages,299,HIV/AIDS - Tuberculosis,3,Rate,2015,159.556698054,210.975599475,81.909925211
1,Deaths,197,Swaziland,2,Female,23,5-14 years,297,Tuberculosis,1,Number,2015,8.0391652331874,14.431343574555,3.1300607531734
1,Deaths,197,Swaziland,2,Female,23,5-14 years,297,Tuberculosis,3,Rate,2015,5.264058564,9.449667414,2.049569048
1,Deaths,197,Swaziland,2,Female,23,5-14 years,299,HIV/AIDS - Tuberculosis,1,Number,2015,90.02686315,119.570395,38.05641
1,Deaths,197,Swaziland,2,Female,23,5-14 years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,58.949738741000004,78.29489186400001,24.919401039
1,Deaths,197,Swaziland,2,Female,24,15-49 years,297,Tuberculosis,1,Number,2015,109.12410650386,338.96741133032,23.249881052807
1,Deaths,197,Swaziland,2,Female,24,15-49 years,297,Tuberculosis,3,Rate,2015,32.628708868000004,101.353123318,6.951842806
1,Deaths,197,Swaziland,2,Female,24,15-49 years,299,HIV/AIDS - Tuberculosis,1,Number,2015,773.96996515,1066.89625,351.296965
1,Deaths,197,Swaziland,2,Female,24,15-49 years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,231.421273202,319.00785397699997,105.03972880500001
1,Deaths,197,Swaziland,2,Female,25,50-69 years,297,Tuberculosis,1,Number,2015,76.885595780283,215.12633615991,16.397443957427
1,Deaths,197,Swaziland,2,Female,25,50-69 years,297,Tuberculosis,3,Rate,2015,124.779844191,349.134718999,26.611881913
1,Deaths,197,Swaziland,2,Female,25,50-69 years,299,HIV/AIDS - Tuberculosis,1,Number,2015,85.730112449,152.41717,48.573113
1,Deaths,197,Swaziland,2,Female,25,50-69 years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,139.133865014,247.362209484,78.830699204
1,Deaths,197,Swaziland,2,Female,26,70+ years,297,Tuberculosis,1,Number,2015,36.941979946413,85.236563304859,11.338988355085
1,Deaths,197,Swaziland,2,Female,26,70+ years,297,Tuberculosis,3,Rate,2015,234.880344942,541.941542178,72.09428004
1,Deaths,197,Swaziland,2,Female,26,70+ years,299,HIV/AIDS - Tuberculosis,1,Number,2015,5.3476858438,10.587105,2.0833652
1,Deaths,197,Swaziland,2,Female,26,70+ years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,34.001053427,67.313737236,13.246218441000002
1,Deaths,197,Swaziland,3,Both,1,Under 5,297,Tuberculosis,1,Number,2015,18.844911172454,37.912851786748,7.8123516647494
1,Deaths,197,Swaziland,3,Both,1,Under 5,297,Tuberculosis,3,Rate,2015,10.765912884,21.659240883000002,4.463119694
1,Deaths,197,Swaziland,3,Both,1,Under 5,299,HIV/AIDS - Tuberculosis,1,Number,2015,169.651102358,207.507435,124.4126225
1,Deaths,197,Swaziland,3,Both,1,Under 5,299,HIV/AIDS - Tuberculosis,3,Rate,2015,96.920010401,118.54695621900001,71.075710002
1,Deaths,39,Tajikistan,3,Both,22,All Ages,297,Tuberculosis,1,Number,2015,501.40818588435,670.88309592558,279.37480085188
1,Deaths,39,Tajikistan,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2015,5.897948358,7.89144251,3.2862211809999997
1,Deaths,39,Tajikistan,3,Both,22,All Ages,299,HIV/AIDS - Tuberculosis,1,Number,2015,11.4809744573,16.2440715,5.99715105
1,Deaths,39,Tajikistan,3,Both,22,All Ages,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.1350480488,0.1910752417,0.07054309776
1,Deaths,39,Tajikistan,3,Both,23,5-14 years,297,Tuberculosis,1,Number,2015,6.3086532950409,9.3083434121864,3.4089921100341
1,Deaths,39,Tajikistan,3,Both,23,5-14 years,297,Tuberculosis,3,Rate,2015,0.3545655318,0.5231572686,0.1915957455
1,Deaths,39,Tajikistan,3,Both,23,5-14 years,299,HIV/AIDS - Tuberculosis,1,Number,2015,0.2478816344,0.4117243,0.0
1,Deaths,39,Tajikistan,3,Both,23,5-14 years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.01393170237,0.02314016001,0.0
1,Deaths,39,Tajikistan,3,Both,24,15-49 years,297,Tuberculosis,1,Number,2015,326.5400912648,437.40321564004,173.7758239465
1,Deaths,39,Tajikistan,3,Both,24,15-49 years,297,Tuberculosis,3,Rate,2015,7.3063405580000005,9.786905139,3.8882371879999997
1,Deaths,39,Tajikistan,3,Both,24,15-49 years,299,HIV/AIDS - Tuberculosis,1,Number,2015,8.4376581253,11.8872229,4.40973525
1,Deaths,39,Tajikistan,3,Both,24,15-49 years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.1887927624,0.265976837,0.09866790833000001
1,Deaths,39,Tajikistan,3,Both,25,50-69 years,297,Tuberculosis,1,Number,2015,129.58662168746,190.27013241447,75.784480296493
1,Deaths,39,Tajikistan,3,Both,25,50-69 years,297,Tuberculosis,3,Rate,2015,14.663151524000002,21.529689548,8.575262473
1,Deaths,39,Tajikistan,3,Both,25,50-69 years,299,HIV/AIDS - Tuberculosis,1,Number,2015,2.2692693217,3.1970141,1.1859781
1,Deaths,39,Tajikistan,3,Both,25,50-69 years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.2567752517,0.361752609,0.1341973075
1,Deaths,198,Zimbabwe,2,Female,1,Under 5,297,Tuberculosis,1,Number,2015,117.67390099394,297.57845569639,33.521415932041
1,Deaths,198,Zimbabwe,2,Female,1,Under 5,297,Tuberculosis,3,Rate,2015,9.548302478,24.146128271,2.719996701
1,Deaths,198,Zimbabwe,2,Female,1,Under 5,299,HIV/AIDS - Tuberculosis,1,Number,2015,645.32131949,802.8374,498.72755
1,Deaths,198,Zimbabwe,2,Female,1,Under 5,299,HIV/AIDS - Tuberculosis,3,Rate,2015,52.362697897000004,65.14387787300001,40.467779035999996
1,Deaths,40,Turkmenistan,2,Female,22,All Ages,297,Tuberculosis,1,Number,2015,81.681757665664,102.18200976426,60.500760767005
1,Deaths,40,Turkmenistan,2,Female,22,All Ages,297,Tuberculosis,3,Rate,2015,2.985618994,3.734941129,2.211414358
1,Deaths,40,Turkmenistan,2,Female,22,All Ages,299,HIV/AIDS - Tuberculosis,1,Number,2015,9.9860083914,12.91839,7.063511
1,Deaths,40,Turkmenistan,2,Female,22,All Ages,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.3650070312,0.47219100450000007,0.2581843546
1,Deaths,40,Turkmenistan,2,Female,23,5-14 years,297,Tuberculosis,1,Number,2015,1.7598249677238,2.7242318484051,1.0471232036956
1,Deaths,40,Turkmenistan,2,Female,23,5-14 years,297,Tuberculosis,3,Rate,2015,0.3607403642,0.5584307473000001,0.2146461156
1,Deaths,40,Turkmenistan,2,Female,23,5-14 years,299,HIV/AIDS - Tuberculosis,1,Number,2015,0.1832020141,0.23450545,0.1297882
1,Deaths,40,Turkmenistan,2,Female,23,5-14 years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.03755394005,0.048070450019999995,0.02660482892
1,Deaths,40,Turkmenistan,2,Female,24,15-49 years,297,Tuberculosis,1,Number,2015,44.613472401822,61.266474179794,33.723003108372
1,Deaths,40,Turkmenistan,2,Female,24,15-49 years,297,Tuberculosis,3,Rate,2015,2.96045946,4.065518806,2.237790068
1,Deaths,40,Turkmenistan,2,Female,24,15-49 years,299,HIV/AIDS - Tuberculosis,1,Number,2015,7.3403199956,9.5103519,5.1916869
1,Deaths,40,Turkmenistan,2,Female,24,15-49 years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.4870887096,0.6310876415,0.3445097946
1,Deaths,40,Turkmenistan,2,Female,25,50-69 years,297,Tuberculosis,1,Number,2015,26.632586017383,34.585126219333,17.862837263584
1,Deaths,40,Turkmenistan,2,Female,25,50-69 years,297,Tuberculosis,3,Rate,2015,6.778119132,8.802078082,4.546176569
1,Deaths,40,Turkmenistan,2,Female,25,50-69 years,299,HIV/AIDS - Tuberculosis,1,Number,2015,1.8964244736,2.45587925,1.3406606
1,Deaths,40,Turkmenistan,2,Female,25,50-69 years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.4826490112,0.6250329079,0.3412044634
1,Deaths,40,Turkmenistan,2,Female,26,70+ years,297,Tuberculosis,1,Number,2015,7.4670541663313,10.12448022347,4.8576408664301
1,Deaths,40,Turkmenistan,2,Female,26,70+ years,297,Tuberculosis,3,Rate,2015,8.754592272,11.870235903,5.695239815
1,Deaths,40,Turkmenistan,2,Female,26,70+ years,299,HIV/AIDS - Tuberculosis,1,Number,2015,0.1503442739,0.19519265,0.1065553
1,Deaths,40,Turkmenistan,2,Female,26,70+ years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.1762680085,0.22884955799999998,0.1249285447
1,Deaths,40,Turkmenistan,3,Both,1,Under 5,297,Tuberculosis,1,Number,2015,3.2187791192561,5.4442719220141,1.7977361087259
1,Deaths,40,Turkmenistan,3,Both,1,Under 5,297,Tuberculosis,3,Rate,2015,0.6009925073,1.016524129,0.335663276
1,Deaths,40,Turkmenistan,3,Both,1,Under 5,299,HIV/AIDS - Tuberculosis,1,Number,2015,0.8482598652,1.0877649,0.59603375
1,Deaths,40,Turkmenistan,3,Both,1,Under 5,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.1583823519,0.2031013992,0.11128810230000001
6,Incidence,44,Bosnia and Herzegovina,3,Both,22,All Ages,297,Tuberculosis,1,Number,2015,1283.4536541,1466.46160262,1124.39173656
6,Incidence,44,Bosnia and Herzegovina,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2015,0.000336807899488,0.000384833414496,0.000295066376399
6,Incidence,44,Bosnia and Herzegovina,3,Both,22,All Ages,299,HIV/AIDS - Tuberculosis,1,Number,2015,12.3118793318,14.0661563817,10.7833192811
6,Incidence,44,Bosnia and Herzegovina,3,Both,22,All Ages,299,HIV/AIDS - Tuberculosis,3,Rate,2015,3.23092166456e-06,3.69128450384e-06,2.82979218217e-06
6,Incidence,44,Bosnia and Herzegovina,3,Both,23,5-14 years,297,Tuberculosis,1,Number,2015,51.0191740154,88.0605506438,27.7864426211
6,Incidence,44,Bosnia and Herzegovina,3,Both,23,5-14 years,297,Tuberculosis,3,Rate,2015,0.000149247385541,0.000257605247566,8.1284222936e-05
6,Incidence,44,Bosnia and Herzegovina,3,Both,23,5-14 years,299,HIV/AIDS - Tuberculosis,1,Number,2015,0.0797119164325,0.0910476587324,0.069912145666
6,Incidence,44,Bosnia and Herzegovina,3,Both,23,5-14 years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,2.33182824959e-07,2.6634349316e-07,2.04515364264e-07
6,Incidence,435,South Sudan,1,Male,1,Under 5,297,Tuberculosis,1,Number,2015,490.974619496,685.718150754,346.416576539
6,Incidence,435,South Sudan,1,Male,1,Under 5,297,Tuberculosis,3,Rate,2015,0.000508202066045,0.000709778809534,0.000358571732466
6,Incidence,435,South Sudan,1,Male,1,Under 5,299,HIV/AIDS - Tuberculosis,1,Number,2015,96.3810589642,108.487262719,85.6004081104
6,Incidence,435,South Sudan,1,Male,1,Under 5,299,HIV/AIDS - Tuberculosis,3,Rate,2015,9.97629029042e-05,0.00011229389232,8.86039777385e-05
6,Incidence,435,South Sudan,2,Female,22,All Ages,297,Tuberculosis,1,Number,2015,13434.5592536,15265.6971212,11827.1006429
6,Incidence,435,South Sudan,2,Female,22,All Ages,297,Tuberculosis,3,Rate,2015,0.00218987700077,0.00248835844894,0.00192785600144
6,Incidence,435,South Sudan,2,Female,22,All Ages,299,HIV/AIDS - Tuberculosis,1,Number,2015,2583.93505862,2909.29973687,2295.96945606
6,Incidence,435,South Sudan,2,Female,22,All Ages,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.000421189846986,0.000474225351339,0.00037425051402
6,Incidence,435,South Sudan,2,Female,23,5-14 years,297,Tuberculosis,1,Number,2015,961.322191298,1319.05059456,689.852953758
6,Incidence,435,South Sudan,2,Female,23,5-14 years,297,Tuberculosis,3,Rate,2015,0.000600896223747,0.000824502470011,0.000431208224055
6,Incidence,435,South Sudan,2,Female,23,5-14 years,299,HIV/AIDS - Tuberculosis,1,Number,2015,138.414685164,155.877047127,122.967987089
6,Incidence,435,South Sudan,2,Female,23,5-14 years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,8.65192360888e-05,9.74344812131e-05,7.68639273622e-05
6,Incidence,435,South Sudan,2,Female,24,15-49 years,297,Tuberculosis,1,Number,2015,10603.3974183,12582.6639865,8902.95460156
6,Incidence,435,South Sudan,2,Female,24,15-49 years,297,Tuberculosis,3,Rate,2015,0.00361306317811,0.00428748995618,0.00303364442343
6,Incidence,435,South Sudan,2,Female,24,15-49 years,299,HIV/AIDS - Tuberculosis,1,Number,2015,2053.37015786,2311.85051716,1824.53477247
6,Incidence,435,South Sudan,2,Female,24,15-49 years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.000699677265288,0.00078775336313,0.00062170256792
6,Incidence,435,South Sudan,2,Female,25,50-69 years,297,Tuberculosis,1,Number,2015,1095.99315579,1308.63644991,898.081474598
6,Incidence,435,South Sudan,2,Female,25,50-69 years,297,Tuberculosis,3,Rate,2015,0.00208686666398,0.00249175806268,0.00171002554257
6,Incidence,435,South Sudan,2,Female,25,50-69 years,299,HIV/AIDS - Tuberculosis,1,Number,2015,267.498514161,301.179496042,237.677820029
6,Incidence,435,South Sudan,2,Female,25,50-69 years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.000509340527281,0.000573472057598,0.000452559321896
6,Incidence,435,South Sudan,2,Female,26,70+ years,297,Tuberculosis,1,Number,2015,351.738510085,415.966384906,298.65826254
6,Incidence,435,South Sudan,2,Female,26,70+ years,297,Tuberculosis,3,Rate,2015,0.00256143277492,0.00302915347912,0.00217489140437
6,Incidence,435,South Sudan,2,Female,26,70+ years,299,HIV/AIDS - Tuberculosis,1,Number,2015,31.4766600796,35.443265454,27.9655805986
6,Incidence,435,South Sudan,2,Female,26,70+ years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.000229219566414,0.000258105209356,0.000203651157496
6,Incidence,435,South Sudan,3,Both,1,Under 5,297,Tuberculosis,1,Number,2015,913.082544483,1270.68559842,634.741298891
6,Incidence,435,South Sudan,3,Both,1,Under 5,297,Tuberculosis,3,Rate,2015,0.00047958846546,0.00066741628116,0.0003333922079
6,Incidence,435,South Sudan,3,Both,1,Under 5,299,HIV/AIDS - Tuberculosis,1,Number,2015,189.556087542,213.436659423,168.423692621
6,Incidence,435,South Sudan,3,Both,1,Under 5,299,HIV/AIDS - Tuberculosis,3,Rate,2015,9.95626449025e-05,0.000112105702364,8.84630428865e-05
6,Incidence,349,Greenland,3,Both,26,70+ years,297,Tuberculosis,1,Number,2015,1.7401757432,2.880904001,1.04303954852
6,Incidence,349,Greenland,3,Both,26,70+ years,297,Tuberculosis,3,Rate,2015,0.000906660822498,0.00150099942565,0.000543441143032
6,Incidence,349,Greenland,3,Both,26,70+ years,299,HIV/AIDS - Tuberculosis,1,Number,2015,0.010380592407,0.0129492480759,0.00817380829688
6,Incidence,349,Greenland,3,Both,26,70+ years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,5.40846318915e-06,6.74677598345e-06,4.25869156167e-06
6,Incidence,15,Myanmar,2,Female,22,All Ages,297,Tuberculosis,1,Number,2015,10378.5208295,11929.9033219,9245.58979596
6,Incidence,15,Myanmar,2,Female,22,All Ages,297,Tuberculosis,3,Rate,2015,0.000375780310748,0.000431951995005,0.000334759708406
6,Incidence,15,Myanmar,2,Female,22,All Ages,299,HIV/AIDS - Tuberculosis,1,Number,2015,3238.61225137,3577.93811476,2950.35344897
6,Incidence,15,Myanmar,2,Female,22,All Ages,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.00011726205865,0.000129548200432,0.000106824927568
6,Incidence,127,El Salvador,1,Male,22,All Ages,297,Tuberculosis,1,Number,2015,665.181754823,772.561679218,577.472451889
6,Incidence,127,El Salvador,1,Male,22,All Ages,297,Tuberculosis,3,Rate,2015,0.000230897299369,0.000268170923262,0.000200451724111
6,Incidence,127,El Salvador,1,Male,22,All Ages,299,HIV/AIDS - Tuberculosis,1,Number,2015,96.4498849271,114.796321284,81.6906318508
6,Incidence,127,El Salvador,1,Male,22,All Ages,299,HIV/AIDS - Tuberculosis,3,Rate,2015,3.34795983093e-05,3.98479969868e-05,2.83563795028e-05
6,Incidence,127,El Salvador,1,Male,23,5-14 years,297,Tuberculosis,1,Number,2015,53.0292723918,92.3511084788,30.191949887
6,Incidence,127,El Salvador,1,Male,23,5-14 years,297,Tuberculosis,3,Rate,2015,9.14535894548e-05,0.000159267513575,5.20686418137e-05
6,Incidence,127,El Salvador,1,Male,23,5-14 years,299,HIV/AIDS - Tuberculosis,1,Number,2015,0.780928176344,0.930682498978,0.661757098897
6,Incidence,127,El Salvador,1,Male,23,5-14 years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,1.34677851707e-06,1.60504286284e-06,1.14125763586e-06
6,Incidence,127,El Salvador,1,Male,24,15-49 years,297,Tuberculosis,1,Number,2015,396.547043356,498.436353351,315.580844664
6,Incidence,127,El Salvador,1,Male,24,15-49 years,297,Tuberculosis,3,Rate,2015,0.000263768403134,0.000331541397648,0.000209912687161
6,Incidence,127,El Salvador,1,Male,24,15-49 years,299,HIV/AIDS - Tuberculosis,1,Number,2015,68.8968445305,82.0029794354,58.3451149718
6,Incidence,127,El Salvador,1,Male,24,15-49 years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,4.58276286944e-05,5.45453441157e-05,3.88090090813e-05
6,Incidence,127,El Salvador,1,Male,25,50-69 years,297,Tuberculosis,1,Number,2015,109.711142963,137.547985234,85.1453534444
6,Incidence,127,El Salvador,1,Male,25,50-69 years,297,Tuberculosis,3,Rate,2015,0.000290148240809,0.000363767114851,0.000225180176304
6,Incidence,127,El Salvador,1,Male,25,50-69 years,299,HIV/AIDS - Tuberculosis,1,Number,2015,21.5081043283,25.5938822149,18.2238444569
6,Incidence,127,El Salvador,1,Male,25,50-69 years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,5.68815387886e-05,6.76870161004e-05,4.81958009656e-05
6,Incidence,127,El Salvador,1,Male,26,70+ years,297,Tuberculosis,1,Number,2015,80.9963552149,99.4996992036,65.4140324129
6,Incidence,127,El Salvador,1,Male,26,70+ years,297,Tuberculosis,3,Rate,2015,0.0005474798249,0.000672549743171,0.000442154007009
6,Incidence,127,El Salvador,1,Male,26,70+ years,299,HIV/AIDS - Tuberculosis,1,Number,2015,4.89137496366,5.82484498101,4.14434906442
6,Incidence,127,El Salvador,1,Male,26,70+ years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,3.30623409105e-05,3.93719581802e-05,2.8012958041e-05
6,Incidence,127,El Salvador,2,Female,1,Under 5,297,Tuberculosis,1,Number,2015,22.2612618343,36.3689000315,12.820254327
6,Incidence,127,El Salvador,2,Female,1,Under 5,297,Tuberculosis,3,Rate,2015,8.59042743272e-05,0.000140344423804,4.94722470292e-05
6,Incidence,127,El Salvador,2,Female,1,Under 5,299,HIV/AIDS - Tuberculosis,1,Number,2015,0.355362294556,0.423651837401,0.301150204761
6,Incidence,127,El Salvador,2,Female,1,Under 5,299,HIV/AIDS - Tuberculosis,3,Rate,2015,1.37131220433e-06,1.634835614e-06,1.16211246227e-06
6,Incidence,93,Sweden,2,Female,1,Under 5,297,Tuberculosis,1,Number,2015,16.5735648986,29.4601814947,8.4755038954
6,Incidence,93,Sweden,2,Female,1,Under 5,297,Tuberculosis,3,Rate,2015,5.91270487261e-05,0.000105100718969,3.02367978687e-05
